,user_id,ts,ab,landing_page,converted
4291,4513014790,1357000372.0,treatment,new_page,0
4292,3637025435,1357000372.0,control,old_page,0
4293,1159376286,1357000373.0,treatment,new_page,0
4294,7779613580,1357000373.0,treatment,new_page,0
4295,7581626622,1357000373.0,treatment,new_page,0
4298,3738525372,1357000374.0,treatment,new_page,0
4299,3424704971,1357000374.0,control,old_page,0
4296,9177214939,1357000374.0,treatment,new_page,1
4297,5327431401,1357000374.0,treatment,new_page,0
4300,8271106032,1357000375.0,control,old_page,0
4301,1917993219,1357000375.0,control,old_page,0
4302,334603032,1357000376.0,control,old_page,0
4303,6172406338,1357000377.0,treatment,new_page,0
4304,6992812864,1357000377.0,control,old_page,0
4305,6909704786,1357000378.0,treatment,new_page,0
4306,1513029707,1357000378.0,treatment,new_page,1
4307,6874401406,1357000378.0,control,old_page,0
4308,4580307635,1357000379.0,control,old_page,0
4309,3758433177,1357000380.0,treatment,new_page,0
4311,9843703588,1357000381.0,treatment,new_page,0
4310,7687511356,1357000381.0,treatment,new_page,0
4312,8005135644,1357000382.0,treatment,new_page,0
4313,2777414527,1357000382.0,treatment,new_page,0
4314,5848242051,1357000382.0,control,old_page,0
4315,6595633104,1357000383.0,treatment,new_page,0
4316,6652424722,1357000383.0,treatment,new_page,1
4317,8185138858,1357000383.0,treatment,new_page,0
4318,7938434512,1357000383.0,treatment,new_page,0
4319,2128633645,1357000383.0,control,old_page,0
4320,7402058335,1357000383.0,control,old_page,0
4321,156816593,1357000384.0,control,old_page,0
4325,538924374,1357000385.0,control,old_page,0
4324,7963757245,1357000385.0,control,old_page,0
4322,6961356108,1357000385.0,treatment,new_page,0
4323,8497552953,1357000385.0,treatment,new_page,0
4326,2213435534,1357000386.0,treatment,new_page,0
4327,3194450769,1357000386.0,control,old_page,0
4328,7036337366,1357000387.0,treatment,new_page,0
4331,9359463369,1357000388.0,treatment,new_page,1
4329,4497564989,1357000388.0,treatment,new_page,0
4330,6659855810,1357000388.0,treatment,new_page,0
4332,8211483746,1357000388.0,control,old_page,0
4334,2070197372,1357000389.0,treatment,new_page,0
4333,692358420,1357000389.0,treatment,new_page,0
4335,1628347151,1357000390.0,treatment,new_page,0
4336,7746514152,1357000390.0,treatment,new_page,0
4337,7254587640,1357000391.0,control,old_page,0
4338,7405425604,1357000391.0,control,old_page,0
4339,123056024,1357000391.0,control,old_page,0
4340,3748845763,1357000391.0,control,old_page,0
4341,9122493386,1357000392.0,treatment,new_page,0
4342,4694986194,1357000392.0,treatment,new_page,0
4343,7409069245,1357000392.0,control,old_page,0
4345,6971221576,1357000393.0,control,old_page,0
4347,1973336872,1357000393.0,control,old_page,0
4344,448583777,1357000393.0,treatment,new_page,0
4346,4384233078,1357000393.0,control,old_page,0
4348,8318618129,1357000394.0,treatment,new_page,0
4349,3105430752,1357000394.0,treatment,new_page,0
4350,9317968294,1357000394.0,control,old_page,0
4353,4507906840,1357000395.0,treatment,new_page,0
4351,5543032188,1357000395.0,treatment,new_page,0
4352,3101625834,1357000395.0,treatment,new_page,0
4354,768000511,1357000395.0,treatment,new_page,0
4355,9962980810,1357000396.0,treatment,new_page,0
4356,1631871064,1357000396.0,control,old_page,0
4357,9266344579,1357000397.0,control,old_page,0
4358,3570444516,1357000398.0,treatment,new_page,0
4359,1373351454,1357000398.0,treatment,new_page,0
4360,4272425161,1357000398.0,treatment,new_page,0
4361,7303575464,1357000398.0,control,old_page,0
4362,9395002334,1357000399.0,treatment,new_page,0
4363,8296730688,1357000399.0,treatment,new_page,0
4364,4189125341,1357000399.0,control,old_page,0
4365,1638035201,1357000399.0,control,old_page,0
4366,5922347051,1357000401.0,control,old_page,0
4370,7741737724,1357000402.0,control,old_page,0
4369,6326138552,1357000402.0,control,old_page,0
4367,954905786,1357000402.0,treatment,new_page,0
4368,2127677468,1357000402.0,control,old_page,0
4371,207035237,1357000403.0,treatment,new_page,0
4372,654073446,1357000403.0,treatment,new_page,0
4373,6045148754,1357000403.0,treatment,new_page,0
4374,5753751267,1357000403.0,control,old_page,0
4376,3056789208,1357000404.0,control,old_page,1
4375,6868270067,1357000404.0,treatment,new_page,1
4378,9832289820,1357000405.0,control,old_page,0
4379,863416444,1357000405.0,control,old_page,0
4377,9032390888,1357000405.0,control,old_page,0
4380,9217436507,1357000406.0,treatment,new_page,0
4381,3706512474,1357000407.0,treatment,new_page,1
4382,7979458775,1357000408.0,treatment,new_page,0
4383,5487211409,1357000408.0,control,old_page,0
4384,8552799665,1357000409.0,treatment,new_page,0
4385,305796484,1357000409.0,treatment,new_page,0
4386,1053199107,1357000409.0,treatment,new_page,0
4387,425977823,1357000409.0,control,old_page,0
4388,3974230762,1357000412.0,control,old_page,0
4389,2787928856,1357000412.0,control,old_page,0
4391,443813778,1357000413.0,treatment,new_page,0
4390,1226638558,1357000413.0,treatment,new_page,0
4392,6771365905,1357000414.0,treatment,new_page,0
4393,1035700717,1357000414.0,treatment,new_page,0
4394,9549534433,1357000414.0,treatment,new_page,0
4395,2532976123,1357000414.0,control,old_page,1
4396,504312022,1357000414.0,control,old_page,0
4397,4159570371,1357000414.0,control,old_page,0
4398,4579133790,1357000414.0,treatment,new_page,0
4399,4579133790,1357000415.0,treatment,old_page,0
4401,3481070560,1357000416.0,treatment,new_page,0
4402,743284333,1357000416.0,treatment,new_page,0
4400,3818562320,1357000416.0,treatment,new_page,0
4403,7312690418,1357000417.0,treatment,new_page,0
4404,2481838525,1357000417.0,control,old_page,1
4405,1972251176,1357000418.0,treatment,new_page,1
4406,1903534157,1357000420.0,treatment,new_page,0
4407,6330542967,1357000420.0,control,old_page,0
4412,3421287278,1357000423.0,treatment,new_page,0
4410,4045153372,1357000423.0,treatment,new_page,0
4411,2257874282,1357000423.0,control,old_page,0
4408,199741561,1357000423.0,treatment,new_page,1
4409,12078860,1357000423.0,treatment,new_page,0
4413,937564315,1357000424.0,treatment,new_page,0
4414,6068142727,1357000424.0,control,old_page,0
4415,3421287278,1357000424.0,treatment,old_page,0
4416,8069472227,1357000425.0,treatment,new_page,0
4417,5494268015,1357000425.0,control,old_page,0
4418,2474633150,1357000425.0,treatment,new_page,0
4420,5737514482,1357000426.0,control,old_page,0
4419,5426911635,1357000426.0,treatment,new_page,0
4421,2474633150,1357000426.0,treatment,old_page,1
4422,9694196670,1357000427.0,treatment,new_page,0
4425,11800339,1357000428.0,control,old_page,0
4426,1532884368,1357000428.0,control,old_page,0
4423,1199324150,1357000428.0,treatment,new_page,0
4424,76202611,1357000428.0,treatment,new_page,0
4427,9604023155,1357000429.0,treatment,new_page,0
4428,382001295,1357000430.0,treatment,new_page,0
4429,5660956812,1357000430.0,control,old_page,0
4430,1120192329,1357000430.0,control,old_page,1
4431,2001183548,1357000430.0,control,old_page,0
4432,3532649209,1357000431.0,treatment,new_page,0
4433,2133220097,1357000431.0,treatment,new_page,0
4434,7598741646,1357000431.0,control,old_page,0
4437,6089470342,1357000432.0,control,old_page,0
4436,4553977714,1357000432.0,control,old_page,0
4435,9272270841,1357000432.0,control,old_page,0
4438,4092943268,1357000433.0,treatment,new_page,0
4439,2229829333,1357000433.0,control,old_page,0
4440,3488314725,1357000434.0,control,old_page,0
4441,848233907,1357000434.0,control,old_page,0
4442,9275348419,1357000435.0,treatment,new_page,1
4443,357349920,1357000435.0,treatment,new_page,0
4444,4391609377,1357000435.0,control,old_page,0
4445,5625477340,1357000435.0,control,old_page,0
4446,810643672,1357000435.0,control,old_page,0
4447,1336304981,1357000436.0,treatment,new_page,0
4448,6350334359,1357000438.0,control,old_page,0
4449,1796155479,1357000439.0,treatment,new_page,0
4450,8143317883,1357000439.0,treatment,new_page,0
4451,9764508323,1357000440.0,treatment,new_page,0
4452,708405531,1357000440.0,treatment,new_page,0
4453,2779477667,1357000441.0,control,old_page,0
4454,4480232289,1357000443.0,treatment,new_page,1
4455,4631330485,1357000443.0,control,old_page,0
4459,5481154278,1357000444.0,control,old_page,0
4458,381426867,1357000444.0,treatment,new_page,0
4460,9918841366,1357000444.0,control,old_page,0
4456,7817107718,1357000444.0,treatment,new_page,0
4457,9045648156,1357000444.0,treatment,new_page,0
4461,7042239739,1357000445.0,treatment,new_page,0
4462,4798197586,1357000445.0,treatment,new_page,0
4463,6705499168,1357000445.0,control,old_page,0
4464,9890406176,1357000447.0,control,old_page,0
4465,3426613174,1357000447.0,control,old_page,0
4466,2654253417,1357000448.0,treatment,new_page,1
4467,7020568443,1357000448.0,control,old_page,0
4468,957426445,1357000449.0,treatment,new_page,0
4469,2278642289,1357000449.0,control,old_page,0
4470,3402823028,1357000450.0,control,old_page,0
4471,3526140105,1357000450.0,control,old_page,0
4473,8504458109,1357000451.0,control,old_page,1
4472,9306538540,1357000451.0,control,old_page,0
4474,7524464647,1357000451.0,treatment,new_page,0
4478,7524464647,1357000452.0,treatment,old_page,0
4477,3740623947,1357000452.0,control,old_page,0
4476,5255871878,1357000452.0,control,old_page,0
4475,2643098026,1357000452.0,treatment,new_page,0
4479,9936252795,1357000453.0,treatment,new_page,0
4480,1638266700,1357000454.0,treatment,new_page,1
4481,2677017092,1357000454.0,control,old_page,0
4482,1809530989,1357000454.0,control,old_page,0
4483,9531610585,1357000456.0,control,old_page,0
4484,7916458,1357000456.0,control,old_page,0
4485,6922799726,1357000456.0,control,old_page,0
4486,7163900046,1357000457.0,control,old_page,0
4487,9731893931,1357000457.0,control,old_page,0
4488,6911402249,1357000458.0,control,old_page,0
4491,8813093028,1357000460.0,treatment,new_page,0
4489,4296540886,1357000460.0,control,old_page,0
4490,4248522555,1357000460.0,control,old_page,0
4492,7159597876,1357000461.0,treatment,new_page,0
4493,6426812303,1357000461.0,control,old_page,1
4494,1036836633,1357000461.0,control,old_page,1
4495,8813093028,1357000461.0,treatment,old_page,0
4496,4821279733,1357000462.0,treatment,new_page,0
4497,3128278591,1357000462.0,control,old_page,0
4498,1306639197,1357000462.0,treatment,new_page,0
4500,1306639197,1357000463.0,treatment,old_page,0
4499,9872075608,1357000463.0,control,old_page,0
4502,7999272649,1357000464.0,control,old_page,0
4501,6705229848,1357000464.0,treatment,new_page,0
4503,7023296263,1357000465.0,treatment,new_page,0
4504,770184272,1357000467.0,treatment,new_page,0
4505,2653169094,1357000468.0,treatment,new_page,0
4506,758780204,1357000468.0,treatment,new_page,0
4507,9644659406,1357000468.0,treatment,new_page,0
4508,5034904310,1357000468.0,control,old_page,0
4509,7692197252,1357000468.0,control,old_page,0
4512,5916378105,1357000472.0,control,old_page,0
4513,9379880338,1357000472.0,control,old_page,0
4510,2714247797,1357000472.0,treatment,new_page,0
4511,60088607,1357000472.0,control,old_page,0
4514,4214905917,1357000473.0,treatment,new_page,1
4515,5493286364,1357000474.0,treatment,new_page,0
4516,5266610624,1357000475.0,treatment,new_page,0
4517,6040307777,1357000475.0,treatment,new_page,0
4518,4997156283,1357000475.0,control,old_page,0
4519,7189654943,1357000477.0,control,old_page,1
4520,5502011511,1357000478.0,control,old_page,0
4521,4153097440,1357000479.0,treatment,new_page,0
4522,5851508905,1357000480.0,treatment,new_page,1
4526,9470405639,1357000481.0,control,old_page,0
4525,2566496807,1357000481.0,control,old_page,0
4523,6004584392,1357000481.0,treatment,new_page,0
4524,2875691543,1357000481.0,control,old_page,0
4527,9763580817,1357000482.0,treatment,new_page,0
4528,6577026353,1357000483.0,control,old_page,0
4529,642306495,1357000484.0,treatment,new_page,0
4530,4602065962,1357000484.0,treatment,new_page,0
4531,2406695371,1357000484.0,control,old_page,0
4532,8450763416,1357000484.0,control,old_page,0
4533,5633674881,1357000484.0,control,old_page,0
4535,3650976163,1357000485.0,treatment,new_page,0
4536,1243270650,1357000485.0,control,old_page,0
4534,4128350350,1357000485.0,treatment,new_page,0
4537,723082963,1357000486.0,treatment,new_page,1
4538,1793132131,1357000486.0,control,old_page,0
4539,9232992050,1357000487.0,control,old_page,1
4540,6511362803,1357000488.0,control,old_page,0
4541,3750274396,1357000488.0,control,old_page,1
4542,3921899458,1357000489.0,control,old_page,0
4543,55038449,1357000489.0,control,old_page,1
4544,2907938061,1357000490.0,treatment,new_page,0
4545,2796206546,1357000490.0,treatment,new_page,0
4546,5783862288,1357000490.0,control,old_page,0
4549,5264266690,1357000491.0,control,old_page,0
4547,5020278404,1357000491.0,treatment,new_page,0
4548,8596299619,1357000491.0,control,old_page,0
4550,312446433,1357000492.0,control,old_page,0
4551,5661357022,1357000492.0,control,old_page,1
4552,5064086970,1357000493.0,control,old_page,0
4553,9552978252,1357000494.0,treatment,new_page,0
4554,5543668317,1357000494.0,treatment,new_page,0
4555,7718261238,1357000494.0,control,old_page,0
4557,3951436565,1357000495.0,treatment,new_page,0
4556,7151340889,1357000495.0,treatment,new_page,0
4558,5142668630,1357000496.0,treatment,new_page,0
4559,9106793138,1357000496.0,control,old_page,0
4560,6373698411,1357000496.0,control,old_page,0
4561,4578474092,1357000497.0,treatment,new_page,0
4562,2425678978,1357000497.0,control,old_page,0
4564,57711718,1357000498.0,control,old_page,0
4565,4933028156,1357000498.0,control,old_page,0
4563,6928828584,1357000498.0,control,old_page,0
4566,7539173721,1357000500.0,treatment,new_page,0
4568,6718040106,1357000502.0,control,old_page,0
4567,2446871866,1357000502.0,control,old_page,0
4570,3735827561,1357000504.0,control,old_page,0
4571,3209101649,1357000504.0,control,old_page,0
4569,4475695114,1357000504.0,treatment,new_page,0
4572,6448941790,1357000505.0,treatment,new_page,0
4573,5669614549,1357000505.0,control,old_page,0
4574,5513907564,1357000505.0,control,old_page,0
4575,105521665,1357000506.0,treatment,new_page,1
4576,2916450331,1357000506.0,treatment,new_page,1
4577,4989450504,1357000507.0,treatment,new_page,0
4578,9568875022,1357000507.0,control,old_page,0
4579,6284056422,1357000507.0,control,old_page,1
4581,8755638767,1357000508.0,control,old_page,0
4580,9791353543,1357000508.0,treatment,new_page,0
4582,7592219468,1357000509.0,control,old_page,0
4583,8670380956,1357000509.0,control,old_page,0
4584,4688482373,1357000510.0,treatment,new_page,0
4585,706567923,1357000510.0,control,old_page,1
4586,6139970953,1357000511.0,treatment,new_page,0
4587,7972991636,1357000511.0,control,old_page,1
4588,536712124,1357000511.0,control,old_page,0
4589,1874669683,1357000511.0,control,old_page,0
4593,1991226191,1357000512.0,control,old_page,0
4594,5299948193,1357000512.0,control,old_page,0
4592,8895639062,1357000512.0,treatment,new_page,0
4591,3688049554,1357000512.0,treatment,new_page,1
4590,464978132,1357000512.0,treatment,new_page,0
4595,5199170376,1357000513.0,control,old_page,0
4596,760380200,1357000513.0,control,old_page,0
4597,7934444102,1357000513.0,treatment,new_page,0
4598,7934444102,1357000514.0,treatment,old_page,0
4599,3155412378,1357000516.0,control,old_page,1
4601,8081499848,1357000517.0,control,old_page,0
4602,1940609978,1357000517.0,control,old_page,0
4600,812519323,1357000517.0,treatment,new_page,0
4603,8010301332,1357000518.0,treatment,new_page,0
4604,4018120661,1357000518.0,control,old_page,0
4605,5295548735,1357000519.0,treatment,new_page,0
4606,819994337,1357000519.0,treatment,new_page,0
4607,4743957166,1357000520.0,control,old_page,0
4608,292216828,1357000521.0,control,old_page,0
4609,2608614450,1357000521.0,control,old_page,0
4610,7961119830,1357000522.0,treatment,new_page,0
4611,4057752951,1357000522.0,control,old_page,0
4617,7203012460,1357000523.0,control,old_page,0
4615,3568727807,1357000523.0,control,old_page,0
4616,7224395566,1357000523.0,control,old_page,1
4613,3434210219,1357000523.0,treatment,new_page,0
4612,4192191537,1357000523.0,treatment,new_page,0
4614,3187421418,1357000523.0,control,old_page,0
4618,4654206987,1357000524.0,treatment,new_page,0
4619,5088385956,1357000524.0,control,old_page,0
4620,4332588997,1357000525.0,treatment,new_page,0
4621,3255851266,1357000525.0,control,old_page,1
4622,6075859575,1357000526.0,control,old_page,0
4623,3008654546,1357000527.0,control,old_page,1
4625,4977547091,1357000528.0,treatment,new_page,0
4626,6964275006,1357000528.0,control,old_page,0
4624,6312296439,1357000528.0,treatment,new_page,0
4627,1043340759,1357000529.0,control,old_page,0
4629,2080698588,1357000530.0,control,old_page,0
